customer_id,customer_name,gender,age,city,state,annual_income,signup_date,loyalty_status,days_since_signup,days_since_last_purchase,transaction_id,transaction_date,store_id,store_type,payment_method,total_items,total_sales_per_transaction,total_profit_per_transaction,total_cost,product_id,product_name,category,unit_price,quantity,satisfaction_score,store_sales,store_profit,daily_footfall,purchase_frequency,total_items_bought,cumulative_spending,cumulative_cost,average_order_value
CUST00348,Wriddhish Atwal,Male,28,Dharamshala,Himachal Pradesh,4761065,13-11-2018,At Risk,2294,231,TRANS02490,14-05-2024,STORE0044,Online,Credit Card,6,48000,9600,38400,PROD0015,Biba Salwar Suit,Clothing,8000,6,5,405500,69050,207,7,35,428700,357740,61242.86
CUST01292,Jalsa Taneja,Female,28,Hubli,Karnataka,732837,06-11-2018,VIP,2301,120,TRANS06838,13-04-2024,STORE0025,Online,UPI,5,27500,5500,22000,PROD0018,Nilkamal Chair Set,Furniture,5500,5,5,27500,5500,308,3,14,417500,342600,139166.67
CUST00644,Yatin Bansal,Male,43,Purnia,Bihar,368136,22-05-2018,At Risk,2469,187,TRANS01132,07-08-2022,STORE0003,Online,UPI,5,40000,7200,32800,PROD0027,LG Microwave Oven,Appliances,8000,5,5,63520,13011,289,4,13,152000,124480,38000
CUST01029,Nakul Dara,Male,28,Durg,Chhattisgarh,732837,09-12-2021,Regular,1172,72,TRANS01207,16-07-2023,STORE0009,Online,UPI,3,60000,10200,49800,PROD0019,Urban Ladder Bed,Furniture,20000,3,5,354200,67340,224,27,87,2216200,1820795,82081.48
CUST01411,Leena Bedi,Female,21,Panipat,Haryana,732837,05-12-2024,New,80,62,TRANS00707,30-10-2024,STORE0044,Online,UPI,2,8600,1720,6880,PROD0012,Manyavar Kurta Set,Clothing,4300,2,5,301400,50100,207,5,13,336200,279200,67240
CUST01385,Radha Nath,Female,43,Bhilai,Chhattisgarh,4761065,17-04-2021,Regular,1408,54,TRANS02116,07-11-2024,STORE0002,Online,UPI,7,140000,23800,116200,PROD0019,Urban Ladder Bed,Furniture,20000,7,4,454000,77500,160,3,15,340000,286200,113333.33
CUST00300,Madhavi Dutta,Female,43,Asansol,West Bengal,368136,08-10-2019,At Risk,1965,503,TRANS02856,27-02-2022,STORE0005,Online,UPI,3,7500,1875,5625,PROD0003,boAt Rockerz Headphones,Electronics,2500,3,5,346000,58850,247,6,16,22560,17209,3760
CUST00725,Aarush Aurora,Male,28,Mahe,Puducherry,368136,26-06-2020,VIP,1703,132,TRANS08214,31-12-2022,STORE0049,Online,Cash,4,108000,21600,86400,PROD0002,"Mi Smart TV 32""",Electronics,27000,4,2,160900,33037,125,7,27,168860,134714.5,24122.86
CUST01220,Charvi Sarraf,Female,28,Surat,Gujarat,368136,20-10-2021,At Risk,1222,545,TRANS06757,06-02-2023,STORE0048,Physical,Cash,1,25000,3750,21250,PROD0028,Bajaj Water Heater,Appliances,25000,1,3,28000,4410,102,5,10,220600,185582,44120
CUST00713,Gaurika Contractor,Female,53,Karaikal,Puducherry,4761065,17-11-2022,Regular,829,46,TRANS02750,15-11-2024,STORE0049,Online,UPI,7,434000,78120,355880,PROD0004,"LG Smart TV 55""",Electronics,62000,7,5,1048000,181480,125,5,33,604300,496205,120860
CUST00421,Ria Jha,Female,28,Indore,Madhya Pradesh,368136,25-08-2020,Regular,1643,43,TRANS02249,15-10-2023,STORE0050,Online,UPI,2,3000,660,2340,PROD0035,Funskool Puzzle,Toys,1500,2,4,498700,87788,286,10,39,501400,416293,50140
CUST00436,Dalaja Shukla,Female,28,Naharlagun,Arunachal Pradesh,732837,04-10-2020,At Risk,1603,305,TRANS09697,28-04-2023,STORE0043,Online,Cash,1,2000,500,1500,PROD0022,Forest Essentials Cream,Beauty,2000,1,3,285120,52892,401,7,17,226100,186044,32300
CUST01283,Finn Dewan,Male,28,Namchi,Sikkim,368136,25-10-2020,VIP,1582,92,TRANS08735,14-11-2023,STORE0009,Online,Debit Card,3,600,210,390,PROD0023,Nykaa Nail Polish,Beauty,200,3,4,54260,10531,224,6,22,335600,279140,55933.33
CUST01030,Chaaya Patil,Female,28,Raipur,Chhattisgarh,732837,18-11-2024,New,97,89,TRANS03153,13-06-2022,STORE0002,Online,Wallet,4,3200,640,2560,PROD0010,Amul Cheese 1kg,Groceries,800,4,4,349900,64586,160,8,24,126250,101902.5,15781.25
CUST00137,Jatin Dhillon,Male,28,Dibrugarh,Assam,732837,14-03-2022,At Risk,1077,327,TRANS04595,25-12-2023,STORE0041,Online,Debit Card,5,125000,18750,106250,PROD0028,Bajaj Water Heater,Appliances,25000,5,4,384600,61476,266,4,16,190090,159858.5,47522.5
CUST00382,Geetika Subramaniam,Female,28,Ranchi,Jharkhand,368136,10-12-2020,At Risk,1536,422,TRANS03884,05-11-2023,STORE0049,Online,UPI,5,15000,3000,12000,PROD0033,Barbie Dreamhouse,Toys,3000,5,5,578100,103845,125,8,27,148400,119635,18550
CUST00947,Hamsini Kala,Female,28,Yanam,Puducherry,732837,04-09-2018,Regular,2364,71,TRANS09927,13-07-2022,STORE0010,Physical,UPI,4,1600,480,1120,PROD0031,Hot Wheels Track Set,Toys,400,4,4,1600,480,156,6,20,75810,60467,12635
CUST00185,Chasmum Chawla,Female,28,Alappuzha,Kerala,4761065,22-01-2020,VIP,1859,180,TRANS09433,01-01-2021,STORE0016,Online,Credit Card,4,248000,44640,203360,PROD0004,"LG Smart TV 55""",Electronics,62000,4,5,444000,80150,489,12,61,788760,658263,65730
CUST00483,Geetika Bajaj,Female,28,Hubli,Karnataka,368136,05-11-2018,Regular,2302,47,TRANS06436,03-02-2023,STORE0006,Online,Credit Card,2,10000,2200,7800,PROD0005,JBL Bluetooth Speaker,Electronics,5000,2,5,176200,35632,146,7,22,205400,171756,29342.86
CUST01419,Darpan Jayaraman,Male,53,Jammu,Jammu and Kashmir,368136,14-01-2023,At Risk,771,302,TRANS09704,04-03-2024,STORE0032,Online,UPI,5,27500,5500,22000,PROD0018,Nilkamal Chair Set,Furniture,5500,5,5,47100,9328,494,9,25,111700,89590,12411.11
CUST00102,Gopal Lall,Male,28,Salem,Tamil Nadu,368136,02-08-2019,At Risk,2032,386,TRANS09807,25-05-2023,STORE0022,Online,UPI,2,800,240,560,PROD0031,Hot Wheels Track Set,Toys,400,2,5,95990,20014.5,385,4,10,14400,10742,3600
CUST00148,Divya Om,Female,43,Hyderabad,Telangana,732837,22-05-2023,Regular,643,150,TRANS05645,03-08-2024,STORE0031,Online,Wallet,2,4000,1000,3000,PROD0022,Forest Essentials Cream,Beauty,2000,2,4,197860,35781,281,4,9,20500,15650,5125
CUST00218,Aachal Amble,Female,28,Tiruchirappalli,Tamil Nadu,368136,18-04-2021,Regular,1407,58,TRANS06581,18-07-2021,STORE0032,Online,Cash,4,2400,672,1728,PROD0034,Nerf Blaster,Toys,600,4,2,251500,44702,494,8,26,664610,556715,83076.25
CUST00533,Ubika Varma,Female,43,Bhubaneswar,Odisha,368136,19-12-2018,VIP,2258,140,TRANS00772,13-07-2024,STORE0011,Online,UPI,5,12500,2750,9750,PROD0011,Levi’s Men’s Jeans,Clothing,2500,5,5,354550,65035,466,7,22,161620,128748,23088.57
CUST01490,Sarthak Chokshi,Male,28,Itanagar,Arunachal Pradesh,732837,28-11-2021,Regular,1183,108,TRANS09208,13-01-2022,STORE0036,Online,Cash,5,21500,4300,17200,PROD0012,Manyavar Kurta Set,Clothing,4300,5,2,162100,28860,449,5,20,111420,90178,22284
CUST00062,Lakshmi Bhavsar,Female,43,Jaipur,Rajasthan,732837,15-04-2022,At Risk,1045,408,TRANS02842,19-11-2023,STORE0019,Online,Credit Card,1,30,10.5,19.5,PROD0008,Maggi Noodles 280g,Groceries,30,1,3,421030,73970.5,209,5,13,14530,11189.5,2906
CUST00153,Ekiya Sem,Female,28,Ujjain,Madhya Pradesh,368136,04-09-2022,Regular,903,97,TRANS09460,08-06-2023,STORE0031,Online,Debit Card,5,1000,350,650,PROD0023,Nykaa Nail Polish,Beauty,200,5,4,201500,37570,281,9,32,61400,47626,6822.22
CUST00261,Jasmit Gulati,Female,53,Asansol,West Bengal,4761065,12-03-2023,VIP,714,147,TRANS06624,28-10-2021,STORE0018,Online,UPI,5,21500,4300,17200,PROD0012,Manyavar Kurta Set,Clothing,4300,5,5,248700,44843,439,5,26,523500,427105,104700
CUST00113,Harinakshi Guha,Female,28,Shillong,Meghalaya,368136,10-04-2020,Regular,1780,20,TRANS02688,02-02-2024,STORE0002,Online,UPI,4,2400,672,1728,PROD0034,Nerf Blaster,Toys,600,4,5,288780,51866,160,8,32,435550,356925.5,54443.75
CUST00445,Ekani Chand,Female,21,Siliguri,West Bengal,368136,27-11-2020,At Risk,1549,461,TRANS08692,27-09-2023,STORE0037,Online,Cash,1,1500,330,1170,PROD0025,Maybelline Lipstick,Beauty,1500,1,2,192200,37873,254,5,13,12200,8980,2440
CUST01149,Aarush Ramanathan,Male,43,Jorhat,Assam,732837,13-09-2021,VIP,1259,119,TRANS05013,07-05-2021,STORE0001,Online,UPI,5,100000,17000,83000,PROD0019,Urban Ladder Bed,Furniture,20000,5,4,776350,137590,393,7,20,190200,156110,27171.43
CUST01469,Ijaya Subramaniam,Female,28,Port Blair,Andaman and Nicobar Islands,4761065,20-04-2022,VIP,1040,179,TRANS07588,03-05-2021,STORE0025,Online,Cash,6,2400,720,1680,PROD0031,Hot Wheels Track Set,Toys,400,6,4,358200,60080,308,7,32,329210,270416.5,47030
CUST01107,Yoshita Thakkar,Female,53,Salem,Tamil Nadu,732837,14-09-2021,At Risk,1258,323,TRANS02955,15-04-2022,STORE0023,Online,UPI,4,2800,784,2016,PROD0009,Fortune Oil 5L,Groceries,700,4,5,253800,42054,128,3,11,117800,98716,39266.67
CUST01486,Wahab Menon,Male,28,Ludhiana,Punjab,368136,14-08-2020,At Risk,1654,265,TRANS04272,29-07-2022,STORE0002,Online,UPI,5,2000,560,1440,PROD0024,Himalaya Face Wash,Beauty,400,5,5,265500,45263,160,6,19,27500,21740,4583.33
CUST01158,Harrison Koshy,Male,21,Manali,Himachal Pradesh,368136,15-12-2021,VIP,1166,163,TRANS00380,28-01-2022,STORE0008,Online,UPI,1,8000,1600,6400,PROD0015,Biba Salwar Suit,Clothing,8000,1,5,15000,3300,103,5,17,193700,162280,38740
CUST00596,Nirja Bawa,Female,28,Asansol,West Bengal,368136,21-05-2020,Regular,1739,42,TRANS02013,07-06-2023,STORE0034,Online,Debit Card,1,500,125,375,PROD0006,Aashirvaad Atta 10kg,Groceries,500,1,5,218090,36911.5,312,34,91,1199610,986372,35282.65
CUST01453,Nilima Bava,Female,43,Itanagar,Arunachal Pradesh,732837,22-04-2019,At Risk,2134,201,TRANS03513,14-06-2021,STORE0022,Online,UPI,3,72000,10800,61200,PROD0016,Godrej Interio Sofa,Furniture,24000,3,5,89000,14600,385,4,14,352900,293920,88225
CUST00213,Akshay Sandal,Male,21,Nagpur,Maharashtra,732837,14-01-2021,At Risk,1501,194,TRANS03732,11-10-2021,STORE0011,Online,Cash,5,125000,18750,106250,PROD0028,Bajaj Water Heater,Appliances,25000,5,2,298500,49120,466,5,13,136200,114570,27240
CUST01425,Azaan Vaidya,Male,43,Thrissur,Kerala,732837,01-07-2020,Regular,1698,9,TRANS01968,25-03-2022,STORE0016,Online,Debit Card,5,100000,17000,83000,PROD0019,Urban Ladder Bed,Furniture,20000,5,3,414500,74130,489,5,14,344000,289280,68800
CUST01488,Maanav Khatri,Male,21,Mangan,Sikkim,368136,09-04-2022,Regular,1051,26,TRANS04887,24-08-2024,STORE0028,Physical,UPI,4,1600,480,1120,PROD0031,Hot Wheels Track Set,Toys,400,4,3,1600,480,162,10,32,487400,395050,48740
CUST00836,Gauri Bora,Female,21,Bhopal,Madhya Pradesh,732837,10-08-2020,VIP,1658,93,TRANS02527,25-02-2021,STORE0041,Online,Cash,2,1200,336,864,PROD0034,Nerf Blaster,Toys,600,2,2,20900,4526,266,6,16,229400,189524,38233.33
CUST00831,Yatin Mohan,Male,21,Durgapur,West Bengal,368136,08-11-2021,At Risk,1203,415,TRANS00226,12-11-2023,STORE0014,Physical,Wallet,1,6500,1170,5330,PROD0014,Raymond Suit,Clothing,6500,1,3,6500,1170,320,3,10,12400,9578,4133.33
CUST00441,Gopal Mand,Male,43,Bikaner,Rajasthan,732837,22-11-2018,At Risk,2285,711,TRANS01896,15-06-2021,STORE0050,Online,Credit Card,3,186000,33480,152520,PROD0004,"LG Smart TV 55""",Electronics,62000,3,3,369970,64687,286,7,20,329900,268200,47128.57
CUST01158,Harrison Koshy,Male,21,Manali,Himachal Pradesh,368136,15-12-2021,VIP,1166,163,TRANS06398,01-08-2021,STORE0021,Online,UPI,3,19500,3510,15990,PROD0014,Raymond Suit,Clothing,6500,3,5,119000,23040,282,5,17,193700,162280,38740
CUST01328,Yashasvi Sibal,Female,28,Korba,Chhattisgarh,732837,21-03-2024,At Risk,339,216,TRANS05793,29-05-2024,STORE0018,Online,UPI,2,10000,2200,7800,PROD0005,JBL Bluetooth Speaker,Electronics,5000,2,5,146500,24910,439,2,4,13200,10200,6600
CUST01133,Ishaan Balasubramanian,Male,21,Mysore,Karnataka,4761065,23-11-2023,Regular,458,74,TRANS09395,25-09-2022,STORE0022,Online,UPI,3,7500,1875,5625,PROD0003,boAt Rockerz Headphones,Electronics,2500,3,5,22500,5175,385,5,23,595000,485020,119000
CUST00127,Michael Chatterjee,Male,28,Guntur,Andhra Pradesh,368136,19-06-2023,VIP,615,135,TRANS00800,12-12-2021,STORE0019,Online,UPI,5,3000,840,2160,PROD0034,Nerf Blaster,Toys,600,5,5,282660,45809,209,6,23,177320,149098,29553.33
CUST00972,Isaiah Verma,Male,28,Guwahati,Assam,368136,28-11-2022,Regular,818,42,TRANS08259,23-08-2021,STORE0026,Online,UPI,2,70000,12600,57400,PROD0017,Pepperfry Dining Set,Furniture,35000,2,4,378500,61545,104,22,69,1712900,1407340,77859.09
CUST01408,Priya Pandey,Female,21,Berhampur,Odisha,368136,17-06-2023,Regular,617,125,TRANS07644,06-03-2021,STORE0012,Online,Cash,1,600,168,432,PROD0034,Nerf Blaster,Toys,600,1,3,360500,65560,352,9,15,93770,76181,10418.89
CUST00154,Nachiket Chokshi,Male,53,Jowai,Meghalaya,368136,03-06-2022,Regular,996,171,TRANS09352,06-06-2021,STORE0044,Online,Wallet,2,3000,660,2340,PROD0025,Maybelline Lipstick,Beauty,1500,2,3,326770,60494.5,207,10,22,84530,67108,8453
CUST00065,Ikshita Goyal,Female,43,Haldwani,Uttarakhand,732837,05-06-2024,At Risk,263,197,TRANS06781,12-11-2023,STORE0008,Online,UPI,2,3000,660,2340,PROD0025,Maybelline Lipstick,Beauty,1500,2,5,54500,10710,103,2,4,11000,8740,5500
CUST00113,Harinakshi Guha,Female,28,Shillong,Meghalaya,368136,10-04-2020,Regular,1780,20,TRANS09836,19-08-2021,STORE0025,Online,Credit Card,3,16500,3300,13200,PROD0018,Nilkamal Chair Set,Furniture,5500,3,4,191200,34855,308,8,32,435550,356925.5,54443.75
CUST01318,Banjeet Keer,Male,21,Haldwani,Uttarakhand,368136,24-12-2023,Regular,427,28,TRANS03833,03-07-2022,STORE0022,Online,UPI,5,25000,5500,19500,PROD0005,JBL Bluetooth Speaker,Electronics,5000,5,4,295300,58174,385,8,32,300640,244550.5,37580
CUST00472,Nisha Sengupta,Female,43,Kohima,Nagaland,732837,07-04-2018,Regular,2514,81,TRANS03529,11-10-2024,STORE0040,Online,Cash,4,6400,1600,4800,PROD0013,H&M Cotton Shirt,Clothing,1600,4,4,94600,17090,192,6,23,63400,49485,10566.67
CUST01423,Baljiwan Garg,Male,43,Leh,Ladakh,368136,18-12-2018,At Risk,2259,272,TRANS05308,12-05-2021,STORE0032,Online,Cash,3,7500,1875,5625,PROD0030,Prestige Induction,Appliances,2500,3,4,203600,41045,494,8,17,34170,25954,4271.25
CUST00559,Dominic Choudhary,Male,43,Udaipur,Tripura,368136,25-06-2020,At Risk,1704,204,TRANS09856,12-01-2023,STORE0011,Online,UPI,4,140000,25200,114800,PROD0017,Pepperfry Dining Set,Furniture,35000,4,5,306200,52700,466,20,65,682840,553163,34142
CUST01076,Rayaan Sengupta,Male,43,Nainital,Uttarakhand,368136,05-06-2020,Regular,1724,77,TRANS01721,03-08-2024,STORE0005,Online,UPI,3,120000,18000,102000,PROD0001,"Samsung LED TV 40""",Electronics,40000,3,4,600000,104840,247,23,69,582800,480155,25339.13
CUST00615,Ryan Morar,Male,43,Lunglei,Mizoram,368136,06-09-2024,Regular,170,161,TRANS05760,08-06-2023,STORE0001,Online,Cash,3,4500,990,3510,PROD0035,Funskool Puzzle,Toys,1500,3,2,356750,59605,393,3,10,7650,5947.5,2550
CUST01050,Aadi Tak,Male,28,Naharlagun,Arunachal Pradesh,368136,03-06-2018,Regular,2457,170,TRANS03106,16-01-2024,STORE0049,Online,UPI,3,9000,1800,7200,PROD0033,Barbie Dreamhouse,Toys,3000,3,5,57010,12319,125,6,20,96400,79620,16066.67
CUST00219,Ishani Choudhury,Female,28,Bilaspur,Chhattisgarh,368136,14-07-2020,At Risk,1685,829,TRANS08264,24-09-2022,STORE0044,Online,Cash,4,10000,2200,7800,PROD0011,Levi’s Men’s Jeans,Clothing,2500,4,2,109200,21860,207,4,12,12260,9369,3065
CUST00756,Chameli Choudhry,Female,21,Udaipur,Rajasthan,732837,24-04-2021,At Risk,1401,257,TRANS04020,30-10-2022,STORE0043,Online,Wallet,1,62000,11160,50840,PROD0004,"LG Smart TV 55""",Electronics,62000,1,5,249300,45675,401,4,11,229800,192606,57450
CUST01403,Eshana Roy,Female,43,Gwalior,Madhya Pradesh,368136,26-01-2021,At Risk,1489,872,TRANS04679,24-01-2022,STORE0023,Online,Credit Card,2,70000,12600,57400,PROD0017,Pepperfry Dining Set,Furniture,35000,2,5,805300,141190,128,3,6,144500,120475,48166.67
CUST01099,Bishakha Ram,Female,21,Sambalpur,Odisha,732837,28-04-2019,Regular,2128,96,TRANS05591,18-02-2024,STORE0003,Online,Debit Card,5,40000,7200,32800,PROD0027,LG Microwave Oven,Appliances,8000,5,4,62700,11525,289,4,10,76000,61195,19000
CUST00950,Waida Prasad,Female,21,Kolkata,West Bengal,732837,10-04-2022,Regular,1050,45,TRANS01974,03-05-2023,STORE0005,Online,UPI,3,2400,480,1920,PROD0010,Amul Cheese 1kg,Groceries,800,3,5,94300,16600,247,6,18,400100,330294,66683.33
CUST00486,Urvashi Rana,Female,43,Mahe,Puducherry,732837,26-02-2023,At Risk,728,231,TRANS07384,06-07-2023,STORE0044,Online,Cash,5,175000,31500,143500,PROD0017,Pepperfry Dining Set,Furniture,35000,5,4,690100,122440,207,4,12,242500,199590,60625
CUST00349,Udant Kurian,Male,43,Jodhpur,Rajasthan,732837,24-07-2023,Regular,580,33,TRANS04493,16-10-2022,STORE0017,Online,Wallet,2,5000,1250,3750,PROD0030,Prestige Induction,Appliances,2500,2,4,288500,54660,210,22,65,1053400,878875,47881.82
CUST00653,Oliver Chaudhry,Male,21,Puducherry,Puducherry,732837,08-01-2021,Regular,1507,65,TRANS08886,03-04-2024,STORE0032,Online,Cash,3,72000,10800,61200,PROD0016,Godrej Interio Sofa,Furniture,24000,3,2,212500,33180,494,4,14,78740,66168,19685
CUST00711,Laban Agrawal,Male,21,Mangan,Sikkim,732837,05-10-2018,Regular,2333,94,TRANS01617,28-09-2024,STORE0025,Online,Cash,4,20000,4400,15600,PROD0005,JBL Bluetooth Speaker,Electronics,5000,4,4,337120,58152,308,4,15,53100,41455,13275
CUST00041,Kamya Rai,Female,28,Coimbatore,Tamil Nadu,732837,18-12-2024,New,67,57,TRANS07348,11-10-2023,STORE0043,Online,Cash,5,2500,750,1750,PROD0021,Lakmé Foundation,Beauty,500,5,2,114400,21227,401,6,22,67000,53390,11166.67
CUST01204,Fitan Sibal,Male,21,Aizawl,Mizoram,368136,23-02-2024,At Risk,366,298,TRANS01542,28-07-2023,STORE0006,Online,Wallet,4,52000,8320,43680,PROD0020,IKEA Bookshelf,Furniture,13000,4,5,278000,50158,146,2,6,176000,145360,88000
CUST00296,Mohammed Baral,Male,21,Dimapur,Nagaland,368136,10-08-2021,Regular,1293,52,TRANS06321,17-07-2021,STORE0004,Online,UPI,3,6000,1500,4500,PROD0022,Forest Essentials Cream,Beauty,2000,3,4,250650,43682.5,469,7,21,90000,71140,12857.14
CUST01397,Balhaar Rana,Male,21,Hyderabad,Telangana,732837,11-06-2019,At Risk,2084,276,TRANS06170,07-03-2021,STORE0036,Online,Debit Card,1,70,21,49,PROD0007,Tata Tea Gold 250g,Groceries,70,1,5,299370,53931,449,4,10,81070,65489,20267.5
CUST01407,Mohini Ranganathan,Female,21,Chandigarh,Chandigarh,8260547,13-03-2019,Regular,2174,2,TRANS03359,01-11-2024,STORE0003,Online,UPI,4,108000,21600,86400,PROD0002,"Mi Smart TV 32""",Electronics,27000,4,5,322220,58523,289,5,22,401000,334490,80200
CUST01418,Wridesh Rastogi,Male,28,Jorhat,Assam,368136,03-02-2023,VIP,751,148,TRANS04974,17-06-2023,STORE0041,Online,UPI,3,1500,450,1050,PROD0021,Lakmé Foundation,Beauty,500,3,5,94800,16430,266,6,18,163600,137530,27266.67
CUST00512,Pallavi Kapadia,Female,21,Hazaribagh,Jharkhand,4761065,25-06-2019,At Risk,2070,245,TRANS04821,26-09-2021,STORE0023,Online,Cash,3,2100,588,1512,PROD0009,Fortune Oil 5L,Groceries,700,3,3,77360,16180,128,7,29,124480,100403,17782.86
CUST00996,Umang Goswami,Male,43,Rajahmundry,Andhra Pradesh,732837,10-01-2022,Regular,1140,12,TRANS05405,16-01-2021,STORE0049,Online,UPI,1,4000,800,3200,PROD0026,Philips Air Fryer,Appliances,4000,1,5,40000,7680,125,10,34,139210,112257,13921
CUST00429,Faris Raman,Male,28,Nizamabad,Telangana,732837,12-01-2020,At Risk,1869,182,TRANS05689,01-02-2024,STORE0046,Online,Cash,3,75000,11250,63750,PROD0028,Bajaj Water Heater,Appliances,25000,3,4,316500,51825,345,6,16,416000,347310,69333.33
CUST00893,Amrita Mangal,Female,28,Ambala,Haryana,732837,12-10-2021,Regular,1230,22,TRANS08723,04-01-2022,STORE0037,Online,Debit Card,3,15000,3300,11700,PROD0005,JBL Bluetooth Speaker,Electronics,5000,3,5,166900,29732,254,3,9,136200,114540,45400
CUST00543,Yagnesh Gopal,Male,43,Bhagalpur,Bihar,732837,28-03-2021,Regular,1428,109,TRANS08431,13-12-2021,STORE0004,Online,Cash,4,2800,784,2016,PROD0009,Fortune Oil 5L,Groceries,700,4,3,224300,34764,469,4,11,19140,15044,4785
CUST01111,Janani Wali,Female,28,Rourkela,Odisha,732837,23-02-2018,At Risk,2557,420,TRANS07334,27-10-2022,STORE0025,Online,UPI,4,3200,640,2560,PROD0010,Amul Cheese 1kg,Groceries,800,4,5,204880,38582,308,3,6,67700,55350,22566.67
CUST01292,Jalsa Taneja,Female,28,Hubli,Karnataka,732837,06-11-2018,VIP,2301,120,TRANS08105,02-09-2024,STORE0040,Online,UPI,4,80000,13600,66400,PROD0019,Urban Ladder Bed,Furniture,20000,4,5,176800,31240,192,3,14,417500,342600,139166.67
CUST01038,Advik Choudhry,Male,28,Hazaribagh,Jharkhand,732837,13-07-2020,Regular,1686,125,TRANS08682,24-05-2024,STORE0021,Online,UPI,3,2400,480,1920,PROD0010,Amul Cheese 1kg,Groceries,800,3,5,251400,45870,282,6,15,114000,92520,19000
CUST01375,Zayyan Jani,Male,21,Tawang,Arunachal Pradesh,732837,25-04-2021,At Risk,1400,352,TRANS01439,15-04-2022,STORE0003,Online,Cash,3,3000,750,2250,PROD0032,Lego City Set,Toys,1000,3,3,596400,95005,289,4,9,55500,45925,13875
CUST00980,Ethan Murthy,Male,53,Bishnupur,Manipur,368136,08-08-2021,VIP,1295,171,TRANS03396,24-05-2024,STORE0018,Online,UPI,4,10000,2200,7800,PROD0011,Levi’s Men’s Jeans,Clothing,2500,4,5,146500,24910,439,4,15,199000,166300,49750
CUST00853,Yuvraj Puri,Male,21,Dibrugarh,Assam,732837,21-10-2023,Regular,491,66,TRANS04781,31-05-2022,STORE0001,Online,Credit Card,3,90,31.5,58.5,PROD0008,Maggi Noodles 280g,Groceries,30,3,5,263290,49541.5,393,5,15,202650,169972.5,40530
CUST00529,Krishna Shroff,Female,43,Guntur,Andhra Pradesh,4761065,11-10-2020,Regular,1596,55,TRANS04718,20-02-2021,STORE0026,Online,Wallet,5,120000,18000,102000,PROD0016,Godrej Interio Sofa,Furniture,24000,5,5,178300,27380,104,4,23,389800,328290,97450
CUST00198,Sarthak Ramanathan,Male,21,Tawang,Arunachal Pradesh,4761065,15-05-2020,Regular,1745,11,TRANS02980,09-04-2023,STORE0006,Online,UPI,4,280,84,196,PROD0007,Tata Tea Gold 250g,Groceries,70,4,5,247080,44369,146,6,33,384280,315276,64046.67
CUST00590,Upkaar D’Alia,Male,43,Tirupati,Andhra Pradesh,8260547,25-12-2024,New,60,9,TRANS03872,15-07-2021,STORE0004,Online,Cash,6,78000,12480,65520,PROD0020,IKEA Bookshelf,Furniture,13000,6,3,250650,43682.5,469,28,133,2830160,2334219,101077.14
CUST01201,Atharv Merchant,Male,21,Haldwani,Uttarakhand,4761065,05-03-2022,At Risk,1086,937,TRANS04740,02-02-2021,STORE0044,Online,Cash,3,186000,33480,152520,PROD0004,"LG Smart TV 55""",Electronics,62000,3,3,292200,52840,207,4,19,236000,192360,59000
CUST00081,Dhruv Ahluwalia,Male,28,Bhubaneswar,Odisha,732837,21-10-2023,Regular,491,68,TRANS05479,22-05-2023,STORE0040,Online,UPI,4,2000,500,1500,PROD0006,Aashirvaad Atta 10kg,Groceries,500,4,4,244250,41662.5,192,7,20,160800,131640,22971.43
CUST01026,Mitesh Tiwari,Male,43,Chandigarh,Chandigarh,368136,16-06-2021,At Risk,1348,486,TRANS02471,23-02-2021,STORE0031,Online,UPI,2,80000,12000,68000,PROD0001,"Samsung LED TV 40""",Electronics,40000,2,4,162500,25155,281,7,21,170950,143135,24421.43
CUST00270,Sathvik Suri,Male,43,Vijayawada,Andhra Pradesh,4761065,26-11-2023,Regular,455,22,TRANS03625,20-02-2024,STORE0027,Physical,Cash,2,3200,800,2400,PROD0013,H&M Cotton Shirt,Clothing,1600,2,2,3200,800,116,5,26,23400,17326,4680
CUST01039,Amruta Dara,Female,28,Vasco da Gama,Goa,368136,12-03-2020,At Risk,1809,432,TRANS07270,26-10-2023,STORE0012,Online,UPI,3,4500,990,3510,PROD0025,Maybelline Lipstick,Beauty,1500,3,5,675600,119580,352,3,10,9100,6912,3033.33
CUST00978,Chanakya Maharaj,Male,21,Karaikal,Puducherry,732837,18-10-2019,Regular,1955,25,TRANS07578,06-11-2022,STORE0044,Online,Cash,4,3200,640,2560,PROD0010,Amul Cheese 1kg,Groceries,800,4,2,205200,37480,207,3,13,21200,16360,7066.67
CUST00777,David Devan,Male,53,Leh,Ladakh,4761065,21-12-2021,At Risk,1160,235,TRANS06197,10-05-2024,STORE0040,Online,UPI,2,54000,10800,43200,PROD0002,"Mi Smart TV 32""",Electronics,27000,2,4,112700,20882,192,1,2,54000,43200,54000
CUST00646,Radhika Patel,Female,28,Bishnupur,Manipur,4761065,19-03-2019,At Risk,2168,249,TRANS01258,06-12-2023,STORE0043,Online,UPI,8,496000,89280,406720,PROD0004,"LG Smart TV 55""",Electronics,62000,8,5,542900,99488,401,27,128,2438960,2022652,90331.85
CUST01464,Mohini Naidu,Female,21,Bangalore,Karnataka,732837,20-08-2022,At Risk,918,323,TRANS04244,15-03-2021,STORE0036,Online,Cash,5,2500,625,1875,PROD0006,Aashirvaad Atta 10kg,Groceries,500,5,2,299370,53931,449,8,32,251250,209800,31406.25
