customer_id,customer_name,city,state,annual_income,signup_date,loyalty_status,days_since_signup,days_since_last_purchase,transaction_id,transaction_date,store_id,store_type,payment_method,total_items,total_sales_per_transaction,total_profit_per_transaction,total_cost,product_id,product_name,category,unit_price,quantity,satisfaction_score,store_sales,store_profit,daily_footfall,purchase_frequency,total_items_bought,cumulative_spending,cumulative_cost,average_order_value
CUST00388,Megha Kapur,Gwalior,Madhya Pradesh,556206,27-07-2019,Regular,2038,41,TRANS04792,24-04-2023,STORE0048,Online,Credit Card,2,5000,1250,3750,PROD0003,boAt Rockerz Headphones,Electronics,2500,2,4,22500,5325,270,31,111,1495560,1239324,48243.87
CUST00426,Hritik Kunda,Panipat,Haryana,935516,21-01-2022,At Risk,1129,474,TRANS04596,28-07-2021,STORE0048,Online,UPI,5,2000,600,1400,PROD0031,Hot Wheels Track Set,Toys,400,5,5,436000,74800,270,8,30,155500,123450,19437.5
CUST01379,Radha Ahluwalia,Thiruvananthapuram,Kerala,556206,22-05-2022,VIP,1008,179,TRANS06835,10-03-2023,STORE0048,Online,Credit Card,4,248000,44640,203360,PROD0004,"LG Smart TV 55""",Electronics,62000,4,5,507300,92069,270,10,32,367000,299875,36700
CUST01415,Mugdha Sandal,Panipat,Haryana,5996288,25-01-2023,At Risk,760,333,TRANS06375,07-01-2022,STORE0048,Online,UPI,6,372000,66960,305040,PROD0004,"LG Smart TV 55""",Electronics,62000,6,5,717600,129803,270,6,32,883020,733138,147170
CUST00420,Baghyawati Raja,Silchar,Assam,935516,26-04-2018,Regular,2495,48,TRANS05715,14-03-2022,STORE0048,Online,Cash,1,30,10.5,19.5,PROD0008,Maggi Noodles 280g,Groceries,30,1,4,130230,23906.5,270,6,20,132330,105220.5,22055
CUST01348,Nandini Gokhale,Anantnag,Jammu and Kashmir,556206,04-07-2020,At Risk,1695,640,TRANS04845,26-09-2022,STORE0048,Online,Cash,3,90,31.5,58.5,PROD0008,Maggi Noodles 280g,Groceries,30,3,3,514580,83515,270,3,12,3690,2650.5,1230
CUST00719,Nisha Garg,Bokaro,Jharkhand,556206,07-03-2020,Regular,1814,89,TRANS04510,02-05-2024,STORE0048,Online,UPI,4,6000,1320,4680,PROD0025,Maybelline Lipstick,Beauty,1500,4,5,19500,3557.5,270,5,15,366430,310979.5,73286
CUST00940,Kashish Nadkarni,Rohtak,Haryana,935516,16-01-2019,At Risk,2230,250,TRANS02727,05-03-2022,STORE0048,Online,Credit Card,3,16500,3300,13200,PROD0018,Nilkamal Chair Set,Furniture,5500,3,3,130230,23906.5,270,7,20,198900,160930,28414.29
CUST01479,Upkaar Ghosh,Ludhiana,Punjab,556206,15-12-2021,At Risk,1166,225,TRANS04995,03-03-2023,STORE0048,Online,UPI,2,70000,12600,57400,PROD0017,Pepperfry Dining Set,Furniture,35000,2,5,507300,92069,270,4,12,95880,77528,23970
CUST00689,Aarna Sabharwal,Gurgaon,Haryana,935516,19-03-2021,VIP,1437,95,TRANS04701,15-01-2023,STORE0048,Online,UPI,1,8000,1600,6400,PROD0015,Biba Salwar Suit,Clothing,8000,1,4,137500,24270,270,8,24,240000,195150,30000
CUST00509,Omaja Sabharwal,Naharlagun,Arunachal Pradesh,935516,04-05-2020,Regular,1756,11,TRANS02253,14-07-2022,STORE0048,Online,Debit Card,1,2500,550,1950,PROD0011,Levi’s Men’s Jeans,Clothing,2500,1,3,322310,60913,270,41,115,1911000,1563875,46609.76
CUST00370,Bhavini Dixit,Kavaratti,Lakshadweep,6130613,22-01-2022,Regular,1128,32,TRANS09670,09-05-2022,STORE0048,Online,UPI,6,48000,9600,38400,PROD0015,Biba Salwar Suit,Clothing,8000,6,5,205600,37840,270,26,137,2828120,2335598,108773.85
CUST00473,Ojasvi Comar,Indore,Madhya Pradesh,5996288,04-03-2022,At Risk,1087,446,TRANS06318,01-12-2022,STORE0048,Online,UPI,8,3200,896,2304,PROD0024,Himalaya Face Wash,Beauty,400,8,5,65840,11888,270,7,35,37750,29471.5,5392.86
CUST01349,Bakhshi Banik,Nashik,Maharashtra,556206,27-04-2018,At Risk,2494,277,TRANS03275,29-03-2024,STORE0048,Online,UPI,2,70000,12600,57400,PROD0017,Pepperfry Dining Set,Furniture,35000,2,4,171700,30788,270,1,2,70000,57400,70000
CUST00487,Girindra Sachdev,Gwalior,Madhya Pradesh,556206,07-03-2023,At Risk,719,284,TRANS06162,25-01-2024,STORE0048,Online,UPI,4,10000,2200,7800,PROD0011,Levi’s Men’s Jeans,Clothing,2500,4,4,329500,57150,270,4,14,19600,14982,4900
CUST01378,Yatan Gupta,Kargil,Ladakh,556206,07-08-2020,Regular,1661,85,TRANS05096,17-04-2022,STORE0048,Online,Credit Card,4,280,84,196,PROD0007,Tata Tea Gold 250g,Groceries,70,4,3,310780,54299,270,6,17,20630,16381,3438.33
CUST00964,Dhruv Borah,Puducherry,Puducherry,935516,11-04-2021,Regular,1414,79,TRANS00020,28-12-2023,STORE0048,Online,Credit Card,4,10000,2500,7500,PROD0003,boAt Rockerz Headphones,Electronics,2500,4,4,417300,70184,270,23,58,919900,755811,39995.65
CUST01031,Laban Kohli,Ambala,Haryana,935516,02-06-2019,At Risk,2093,384,TRANS07044,13-12-2023,STORE0048,Online,UPI,1,3000,600,2400,PROD0033,Barbie Dreamhouse,Toys,3000,1,5,417300,70184,270,5,11,42400,34140,8480
CUST01495,Aadi Rao,Anantnag,Jammu and Kashmir,556206,09-07-2020,At Risk,1690,338,TRANS08686,05-10-2021,STORE0048,Online,Debit Card,3,1800,504,1296,PROD0034,Nerf Blaster,Toys,600,3,5,445330,83342.5,270,5,15,18900,14583,3780
CUST00467,Laksh Chowdhury,Gurgaon,Haryana,556206,09-01-2020,At Risk,1872,274,TRANS07208,18-11-2023,STORE0048,Online,UPI,4,10000,2500,7500,PROD0030,Prestige Induction,Appliances,2500,4,5,263160,46096,270,4,12,26340,20535,6585
CUST00062,Yashasvi Ray,Jaipur,Rajasthan,556206,11-06-2022,At Risk,988,585,TRANS09177,20-11-2022,STORE0048,Online,Cash,1,1500,330,1170,PROD0025,Maybelline Lipstick,Beauty,1500,1,4,175300,31634,270,5,13,47400,38450,9480
CUST00561,Om Shanker,Jabalpur,Madhya Pradesh,556206,26-12-2022,Regular,790,135,TRANS07786,04-03-2024,STORE0048,Online,Cash,2,6000,1200,4800,PROD0033,Barbie Dreamhouse,Toys,3000,2,4,171700,30788,270,6,17,69000,55465,11500
CUST00694,Hema Sarna,Kavaratti,Lakshadweep,5996288,03-08-2019,At Risk,2031,257,TRANS03826,18-04-2024,STORE0048,Online,UPI,2,2000,500,1500,PROD0032,Lego City Set,Toys,1000,2,5,100400,18692,270,5,24,69500,53400,13900
CUST01166,Ekapad Sridhar,Naharlagun,Arunachal Pradesh,935516,10-08-2021,Regular,1293,46,TRANS01944,26-09-2024,STORE0048,Online,Debit Card,1,2500,625,1875,PROD0003,boAt Rockerz Headphones,Electronics,2500,1,3,527400,90255,270,7,24,50390,40603.5,7198.57
CUST01129,Yachana Oak,Manali,Himachal Pradesh,5996288,26-03-2023,Regular,700,52,TRANS09479,13-12-2023,STORE0048,Online,UPI,8,3200,896,2304,PROD0024,Himalaya Face Wash,Beauty,400,8,5,417300,70184,270,6,28,386000,324550,64333.33
CUST01331,Anika Loyal,Agra,Uttar Pradesh,935516,07-07-2020,Regular,1692,99,TRANS08381,17-12-2022,STORE0048,Online,Credit Card,2,140,42,98,PROD0007,Tata Tea Gold 250g,Groceries,70,2,5,65840,11888,270,6,18,52840,42584,8806.67
CUST00177,Vasatika Warrior,Patna,Bihar,935516,18-05-2020,At Risk,1742,452,TRANS07862,22-04-2021,STORE0048,Online,Debit Card,3,90,31.5,58.5,PROD0008,Maggi Noodles 280g,Groceries,30,3,4,248590,46281.5,270,3,8,4790,3788.5,1596.67
CUST00904,Faqid Jani,Udaipur,Rajasthan,556206,23-08-2020,At Risk,1645,636,TRANS01752,26-02-2021,STORE0048,Online,Cash,3,4500,990,3510,PROD0025,Maybelline Lipstick,Beauty,1500,3,4,149760,30651,270,4,12,182100,148872,45525
CUST00327,Samar Sarin,Bangalore,Karnataka,5996288,04-12-2020,At Risk,1542,384,TRANS00078,09-09-2021,STORE0048,Online,Credit Card,4,16000,3200,12800,PROD0026,Philips Air Fryer,Appliances,4000,4,4,330100,61380,270,9,48,420500,351375,46722.22
CUST00543,Wahab Ramesh,Bhagalpur,Bihar,935516,23-11-2018,Regular,2284,165,TRANS07425,07-07-2022,STORE0048,Online,Cash,3,210,63,147,PROD0007,Tata Tea Gold 250g,Groceries,70,3,2,322310,60913,270,6,17,87710,71252,14618.33
CUST00140,Yachana Mammen,Purnia,Bihar,556206,19-11-2018,At Risk,2288,396,TRANS08054,21-11-2023,STORE0048,Online,UPI,2,60,21,39,PROD0008,Maggi Noodles 280g,Groceries,30,2,5,263160,46096,270,5,12,4600,3454,920
CUST01141,Logan Raman,Karimnagar,Telangana,935516,02-06-2018,Regular,2458,6,TRANS06980,18-06-2022,STORE0048,Online,UPI,4,22000,4400,17600,PROD0018,Nilkamal Chair Set,Furniture,5500,4,5,127500,25445,270,33,95,1252740,1032877.5,37961.82
CUST00875,Girik Joshi,Durgapur,West Bengal,935516,08-10-2024,New,138,128,TRANS08059,05-12-2021,STORE0048,Online,Cash,1,2500,550,1950,PROD0011,Levi’s Men’s Jeans,Clothing,2500,1,2,421900,79103,270,6,16,59500,46230,9916.67
CUST01274,Kai Shukla,Kochi,Kerala,556206,25-08-2020,Regular,1643,12,TRANS06734,19-12-2024,STORE0048,Online,UPI,4,20000,4400,15600,PROD0005,JBL Bluetooth Speaker,Electronics,5000,4,5,87200,18698,270,8,23,117700,96888,14712.5
CUST00702,Harish Dash,Silvassa,Dadra and Nagar Haveli and Daman and Diu,6130613,06-10-2019,VIP,1967,139,TRANS03425,26-02-2021,STORE0048,Online,Credit Card,2,60,21,39,PROD0008,Maggi Noodles 280g,Groceries,30,2,4,149760,30651,270,5,26,217060,177919,43412
CUST01292,Bimala Yohannan,Hubli,Karnataka,556206,12-10-2023,Regular,500,114,TRANS03925,08-09-2024,STORE0048,Online,UPI,3,1500,450,1050,PROD0021,Lakmé Foundation,Beauty,500,3,5,527400,90255,270,5,12,30860,24935,6172
CUST00914,Robert Barad,Varanasi,Uttar Pradesh,935516,21-02-2022,VIP,1098,176,TRANS01398,26-09-2022,STORE0048,Online,Debit Card,3,1800,504,1296,PROD0034,Nerf Blaster,Toys,600,3,4,514580,83515,270,4,10,376300,308211,94075
CUST01256,Libni Parsa,Pune,Maharashtra,5996288,12-08-2021,Regular,1291,45,TRANS03686,16-05-2021,STORE0048,Online,Cash,3,186000,33480,152520,PROD0004,"LG Smart TV 55""",Electronics,62000,3,3,223000,41415,270,25,136,2600290,2129401.5,104011.6
CUST01033,Rishi Sankar,Udaipur,Rajasthan,556206,15-06-2022,VIP,984,115,TRANS06797,15-08-2021,STORE0048,Online,Cash,4,1600,480,1120,PROD0031,Hot Wheels Track Set,Toys,400,4,4,79300,17815,270,3,13,161750,137217.5,53916.67
CUST00999,Radha Mistry,Mahe,Puducherry,935516,18-02-2019,At Risk,2197,257,TRANS01285,18-04-2024,STORE0048,Online,UPI,4,2400,672,1728,PROD0034,Nerf Blaster,Toys,600,4,4,100400,18692,270,4,16,42400,33328,10600
CUST00194,Nandini Prashad,Kavaratti,Lakshadweep,556206,01-02-2020,Regular,1849,35,TRANS01328,07-10-2021,STORE0048,Online,UPI,2,1000,300,700,PROD0021,Lakmé Foundation,Beauty,500,2,5,445330,83342.5,270,24,82,1189700,983322,49570.83
CUST00514,Tara Suresh,Thiruvananthapuram,Kerala,556206,11-09-2020,At Risk,1626,223,TRANS00204,13-09-2023,STORE0048,Online,UPI,3,120000,18000,102000,PROD0001,"Samsung LED TV 40""",Electronics,40000,3,5,385500,61425,270,4,8,129800,109390,32450
CUST00166,Sai Agrawal,Dibrugarh,Assam,935516,20-04-2019,Regular,2136,167,TRANS06893,17-07-2024,STORE0048,Online,UPI,2,8600,1720,6880,PROD0012,Manyavar Kurta Set,Clothing,4300,2,5,37600,7770,270,7,21,138500,110428,19785.71
CUST00817,Vaishnavi Vohra,Dharmanagar,Tripura,556206,18-02-2023,At Risk,736,372,TRANS09619,25-12-2023,STORE0048,Online,Cash,5,200000,30000,170000,PROD0001,"Samsung LED TV 40""",Electronics,40000,5,2,417300,70184,270,4,16,239200,201784,59800
CUST01036,Bhavini Lalla,Lucknow,Uttar Pradesh,556206,21-03-2020,At Risk,1800,471,TRANS09590,02-09-2022,STORE0048,Online,Debit Card,1,1000,250,750,PROD0032,Lego City Set,Toys,1000,1,4,514580,83515,270,6,14,65500,53680,10916.67
CUST01127,Quincy Bhavsar,New Delhi,Delhi,5996288,25-05-2023,Regular,640,34,TRANS06914,13-08-2024,STORE0048,Online,UPI,4,2800,784,2016,PROD0009,Fortune Oil 5L,Groceries,700,4,5,290000,48204,270,3,15,23800,18516,7933.33
CUST00436,Rajeshri Ramachandran,Naharlagun,Arunachal Pradesh,556206,01-10-2023,Regular,511,176,TRANS05521,29-05-2022,STORE0048,Online,Credit Card,4,6400,1600,4800,PROD0013,H&M Cotton Shirt,Clothing,1600,4,4,205600,37840,270,4,12,14540,11198,3635
CUST01370,Hamsini Dhillon,Karaikal,Puducherry,935516,13-03-2020,At Risk,1808,265,TRANS01608,14-07-2022,STORE0048,Online,Debit Card,2,48000,7200,40800,PROD0016,Godrej Interio Sofa,Furniture,24000,2,4,322310,60913,270,7,24,264100,220665,37728.57
CUST00042,David Nair,Naharlagun,Arunachal Pradesh,556206,04-02-2018,VIP,2576,111,TRANS02420,14-03-2024,STORE0048,Online,Credit Card,5,7500,1650,5850,PROD0025,Maybelline Lipstick,Beauty,1500,5,5,171700,30788,270,4,16,170500,135750,42625
CUST01485,Jatin Atwal,Jamshedpur,Jharkhand,556206,17-01-2020,At Risk,1864,322,TRANS03422,25-06-2023,STORE0048,Online,UPI,1,40000,6000,34000,PROD0001,"Samsung LED TV 40""",Electronics,40000,1,4,361910,60723,270,5,13,218000,179480,43600
CUST00717,Harsh Chada,Itanagar,Arunachal Pradesh,935516,15-11-2024,New,100,90,TRANS00301,01-03-2024,STORE0048,Online,UPI,1,600,168,432,PROD0034,Nerf Blaster,Toys,600,1,5,171700,30788,270,9,25,496600,404122,55177.78
CUST01259,Harish Thaman,Bokaro,Jharkhand,935516,20-08-2018,At Risk,2379,773,TRANS04259,19-11-2022,STORE0048,Online,UPI,3,24000,4800,19200,PROD0015,Biba Salwar Suit,Clothing,8000,3,5,175300,31634,270,6,13,33800,26505,5633.33
CUST01362,Ethan Basu,Haldwani,Uttarakhand,556206,09-02-2018,At Risk,2571,434,TRANS07883,13-03-2023,STORE0048,Online,Cash,1,600,168,432,PROD0034,Nerf Blaster,Toys,600,1,4,507300,92069,270,5,11,17700,13834,3540
CUST00682,Daniel Bail,Bilaspur,Chhattisgarh,5996288,02-03-2019,VIP,2185,103,TRANS04116,26-04-2023,STORE0048,Online,UPI,4,10000,2200,7800,PROD0011,Levi’s Men’s Jeans,Clothing,2500,4,5,22500,5325,270,23,131,1415130,1177035.5,61527.39
CUST00058,Pallavi Chaudhuri,Hyderabad,Telangana,5996288,17-07-2021,At Risk,1317,286,TRANS04418,04-11-2021,STORE0048,Online,Credit Card,5,10000,2500,7500,PROD0022,Forest Essentials Cream,Beauty,2000,5,3,64500,10870,270,6,23,348000,292060,58000
CUST00016,Abeer Sarna,Kohima,Nagaland,935516,06-03-2021,Regular,1450,160,TRANS08278,08-09-2021,STORE0048,Online,Credit Card,3,2400,480,1920,PROD0010,Amul Cheese 1kg,Groceries,800,3,4,330100,61380,270,7,22,43580,34506,6225.71
CUST01414,Zilmil Palla,Jalandhar,Punjab,6130613,19-12-2019,Regular,1893,10,TRANS02137,27-07-2024,STORE0048,Online,UPI,3,24000,4800,19200,PROD0015,Biba Salwar Suit,Clothing,8000,3,5,37600,7770,270,9,37,83890,66034.5,9321.11
CUST01344,Charita Sha,Aurangabad,Maharashtra,935516,06-12-2023,At Risk,445,437,TRANS08999,21-04-2021,STORE0048,Online,Debit Card,2,1000,250,750,PROD0006,Aashirvaad Atta 10kg,Groceries,500,2,5,248590,46281.5,270,6,16,11600,8698,1933.33
CUST00535,Bimala Khalsa,Coimbatore,Tamil Nadu,935516,23-04-2022,At Risk,1037,188,TRANS00230,08-07-2021,STORE0048,Online,Debit Card,3,9000,1800,7200,PROD0033,Barbie Dreamhouse,Toys,3000,3,5,436000,74800,270,6,20,144500,120490,24083.33
CUST01004,Nirja Gokhale,Jammu,Jammu and Kashmir,935516,21-04-2023,Regular,674,85,TRANS05818,05-06-2022,STORE0048,Online,UPI,5,40000,7200,32800,PROD0027,LG Microwave Oven,Appliances,8000,5,5,127500,25445,270,8,36,394700,321510,49337.5
CUST00204,Vivaan Deep,Panaji,Goa,6130613,18-08-2022,At Risk,920,428,TRANS08322,15-05-2023,STORE0048,Online,UPI,7,490,147,343,PROD0007,Tata Tea Gold 250g,Groceries,70,7,5,523490,83979,270,5,23,51190,41173,10238
CUST00830,Neel Dasgupta,Howrah,West Bengal,556206,21-05-2022,Regular,1009,83,TRANS07804,26-04-2022,STORE0048,Online,UPI,2,3000,660,2340,PROD0035,Funskool Puzzle,Toys,1500,2,5,310780,54299,270,6,17,49570,40064,8261.67
CUST00593,Aadi Jain,Rajkot,Gujarat,556206,07-02-2022,At Risk,1112,302,TRANS01862,22-02-2024,STORE0048,Online,UPI,2,16000,3200,12800,PROD0015,Biba Salwar Suit,Clothing,8000,2,4,341900,60205,270,5,10,60400,48487,12080
CUST00037,Yashvi Mahal,Haridwar,Uttarakhand,556206,09-10-2020,Regular,1598,156,TRANS06616,27-06-2023,STORE0048,Online,UPI,5,12500,2750,9750,PROD0011,Levi’s Men’s Jeans,Clothing,2500,5,5,361910,60723,270,9,32,109400,87234,12155.56
CUST00602,Eta Mahal,Salem,Tamil Nadu,556206,07-04-2020,At Risk,1783,679,TRANS01829,21-02-2023,STORE0048,Online,UPI,2,26000,4160,21840,PROD0020,IKEA Bookshelf,Furniture,13000,2,5,415000,75650,270,1,2,26000,21840,26000
CUST01271,Raksha Memon,Mumbai,Maharashtra,6130613,25-12-2022,Regular,791,75,TRANS02180,12-09-2023,STORE0048,Online,Credit Card,8,32000,6400,25600,PROD0026,Philips Air Fryer,Appliances,4000,8,3,385500,61425,270,5,19,56660,45391,11332
CUST01247,Yug Chaudhry,Silchar,Assam,556206,20-09-2020,At Risk,1617,271,TRANS03533,03-07-2022,STORE0048,Online,UPI,3,3000,750,2250,PROD0032,Lego City Set,Toys,1000,3,5,322310,60913,270,3,9,43400,34530,14466.67
CUST01492,Janaki Edwin,Mangalore,Karnataka,6130613,28-06-2019,At Risk,2067,185,TRANS02257,30-07-2023,STORE0048,Online,UPI,3,1200,336,864,PROD0024,Himalaya Face Wash,Beauty,400,3,5,333100,56639,270,3,16,177200,146384,59066.67
CUST01259,Harish Thaman,Bokaro,Jharkhand,935516,20-08-2018,At Risk,2379,773,TRANS04192,13-02-2021,STORE0048,Online,Cash,2,3200,800,2400,PROD0013,H&M Cotton Shirt,Clothing,1600,2,4,149760,30651,270,6,13,33800,26505,5633.33
CUST01248,Yash Gola,Howrah,West Bengal,935516,27-12-2022,Regular,789,145,TRANS09768,08-08-2024,STORE0048,Online,UPI,1,200,70,130,PROD0023,Nykaa Nail Polish,Beauty,200,1,4,290000,48204,270,6,12,55200,44230,9200
CUST01311,Girik Narayanan,Margao,Goa,556206,13-06-2022,VIP,986,123,TRANS04096,10-12-2021,STORE0048,Online,Cash,2,54000,10800,43200,PROD0002,"Mi Smart TV 32""",Electronics,27000,2,3,421900,79103,270,4,16,326500,269375,81625
CUST00153,Om Kaul,Ujjain,Madhya Pradesh,935516,21-10-2020,Regular,1586,8,TRANS06422,23-12-2024,STORE0048,Online,Cash,3,16500,3300,13200,PROD0018,Nilkamal Chair Set,Furniture,5500,3,4,87200,18698,270,8,27,276000,224455,34500
CUST00017,Aadi Swamy,Gandhinagar,Gujarat,556206,07-01-2021,At Risk,1508,215,TRANS04034,12-12-2023,STORE0048,Online,Credit Card,4,32000,6400,25600,PROD0015,Biba Salwar Suit,Clothing,8000,4,3,417300,70184,270,7,21,220900,180803,31557.14
CUST00854,Nikita Dubey,Bathinda,Punjab,935516,26-04-2020,At Risk,1764,707,TRANS00244,12-03-2022,STORE0048,Online,UPI,3,24000,4800,19200,PROD0015,Biba Salwar Suit,Clothing,8000,3,4,130230,23906.5,270,5,16,73050,60159,14610
CUST00163,Onveer Korpal,Faridabad,Haryana,935516,28-12-2019,Regular,1884,19,TRANS05697,28-12-2023,STORE0048,Online,UPI,2,16000,3200,12800,PROD0015,Biba Salwar Suit,Clothing,8000,2,5,417300,70184,270,6,8,31630,25243.5,5271.67
CUST00605,Chakradev Barad,Mangan,Sikkim,935516,10-11-2024,New,105,96,TRANS09932,01-07-2021,STORE0048,Online,Cash,4,248000,44640,203360,PROD0004,"LG Smart TV 55""",Electronics,62000,4,3,436000,74800,270,3,11,280600,229350,93533.33
CUST01381,Falan Mangal,New Delhi,Delhi,556206,09-09-2020,Regular,1628,77,TRANS09249,14-09-2023,STORE0048,Online,Cash,3,60000,10200,49800,PROD0019,Urban Ladder Bed,Furniture,20000,3,3,385500,61425,270,13,36,330180,274985,25398.46
CUST01117,Wahab Ram,Kochi,Kerala,556206,18-03-2021,At Risk,1438,524,TRANS07003,26-07-2023,STORE0048,Online,Cash,3,120000,18000,102000,PROD0001,"Samsung LED TV 40""",Electronics,40000,3,4,333100,56639,270,3,11,125200,105960,41733.33
CUST00119,Yochana Dhar,Amritsar,Punjab,935516,17-06-2021,At Risk,1347,321,TRANS00913,14-02-2024,STORE0048,Online,UPI,1,1600,400,1200,PROD0013,H&M Cotton Shirt,Clothing,1600,1,5,341900,60205,270,3,5,12660,10039,4220
CUST01391,Gautami Virk,Pune,Maharashtra,935516,22-09-2018,At Risk,2346,985,TRANS04001,25-06-2021,STORE0048,Online,Cash,5,2500,625,1875,PROD0006,Aashirvaad Atta 10kg,Groceries,500,5,4,46000,8315,270,5,18,148140,124373,29628
CUST01059,Ryan Swamy,Mangan,Sikkim,556206,10-09-2020,VIP,1627,94,TRANS03796,21-12-2021,STORE0048,Online,Credit Card,5,175000,31500,143500,PROD0017,Pepperfry Dining Set,Furniture,35000,5,5,421900,79103,270,27,81,1447000,1183535,53592.59
CUST01487,Vinaya Khurana,Jabalpur,Madhya Pradesh,556206,05-08-2020,At Risk,1663,223,TRANS01129,13-04-2021,STORE0048,Online,Credit Card,5,135000,27000,108000,PROD0002,"Mi Smart TV 32""",Electronics,27000,5,3,248590,46281.5,270,5,16,289200,234790,57840
CUST00144,Aradhana Bahl,Durgapur,West Bengal,935516,03-04-2021,Regular,1422,55,TRANS05927,06-11-2024,STORE0048,Online,Wallet,4,6000,1320,4680,PROD0025,Maybelline Lipstick,Beauty,1500,4,3,113300,20824,270,5,14,22710,17882,4542
CUST00778,Prisha Oak,Silvassa,Dadra and Nagar Haveli and Daman and Diu,935516,22-08-2018,Regular,2377,31,TRANS09373,24-09-2023,STORE0048,Online,UPI,1,2500,625,1875,PROD0030,Prestige Induction,Appliances,2500,1,5,385500,61425,270,5,12,25900,20135,5180
CUST00464,Hritik Comar,Bokaro,Jharkhand,935516,28-02-2019,Regular,2187,13,TRANS06036,25-02-2024,STORE0048,Online,Debit Card,1,8000,1440,6560,PROD0027,LG Microwave Oven,Appliances,8000,1,4,341900,60205,270,6,17,169000,137910,28166.67
CUST00609,Inaya Rao,Tezpur,Assam,556206,17-10-2022,Regular,860,30,TRANS00845,05-07-2022,STORE0048,Online,Wallet,5,32500,5850,26650,PROD0014,Raymond Suit,Clothing,6500,5,4,322310,60913,270,9,32,173780,143631,19308.89
CUST01254,Janaki Ramanathan,Kanpur,Uttar Pradesh,556206,27-02-2020,At Risk,1823,345,TRANS01877,21-01-2024,STORE0048,Online,Cash,4,10000,2500,7500,PROD0030,Prestige Induction,Appliances,2500,4,4,329500,57150,270,3,11,25800,19760,8600
CUST01108,Sachi Sule,Srinagar,Jammu and Kashmir,935516,11-01-2022,At Risk,1139,411,TRANS01630,28-12-2021,STORE0048,Online,Cash,3,7500,1875,5625,PROD0030,Prestige Induction,Appliances,2500,3,2,421900,79103,270,3,9,116500,92725,38833.33
CUST01038,Yashasvi Kumar,Hazaribagh,Jharkhand,935516,18-02-2022,VIP,1101,125,TRANS01919,28-08-2024,STORE0048,Online,Debit Card,4,12000,2640,9360,PROD0029,Havells Mixer Grinder,Appliances,3000,4,5,290000,48204,270,7,24,167600,138942,23942.86
CUST01232,Saksham Divan,Jaipur,Rajasthan,556206,26-11-2020,Regular,1550,51,TRANS03839,02-10-2024,STORE0048,Online,UPI,4,248000,44640,203360,PROD0004,"LG Smart TV 55""",Electronics,62000,4,5,711200,122844,270,7,20,342300,278850,48900
CUST01469,Deepa Merchant,Port Blair,Andaman and Nicobar Islands,6130613,13-07-2024,VIP,225,179,TRANS04406,20-12-2021,STORE0048,Online,Cash,2,1000,300,700,PROD0021,Lakmé Foundation,Beauty,500,2,2,421900,79103,270,7,29,179100,145898,25585.71
CUST01204,Henry Dyal,Aizawl,Mizoram,556206,20-02-2022,Regular,1099,13,TRANS00118,26-10-2021,STORE0048,Online,Credit Card,3,81000,16200,64800,PROD0002,"Mi Smart TV 32""",Electronics,27000,3,5,445330,83342.5,270,7,22,249500,205800,35642.86
CUST00032,Om Aggarwal,Hyderabad,Telangana,556206,02-11-2018,At Risk,2305,373,TRANS08238,01-06-2023,STORE0048,Online,Debit Card,5,20000,4000,16000,PROD0026,Philips Air Fryer,Appliances,4000,5,3,361910,60723,270,4,16,354900,290120,88725
CUST01002,Forum Bawa,Mangan,Sikkim,935516,05-04-2021,Regular,1420,18,TRANS03850,13-12-2024,STORE0048,Online,Cash,1,1600,400,1200,PROD0013,H&M Cotton Shirt,Clothing,1600,1,2,87200,18698,270,9,20,148100,119540,16455.56
CUST00340,Victor Keer,Jamshedpur,Jharkhand,6130613,28-11-2019,VIP,1914,145,TRANS05644,08-08-2024,STORE0048,Online,UPI,3,16500,3300,13200,PROD0018,Nilkamal Chair Set,Furniture,5500,3,5,290000,48204,270,8,30,166200,136734,20775
CUST01231,Chameli Chauhan,Bhubaneswar,Odisha,5996288,27-06-2020,VIP,1702,147,TRANS02439,02-08-2021,STORE0048,Online,Debit Card,6,3000,900,2100,PROD0021,Lakmé Foundation,Beauty,500,6,5,79300,17815,270,6,28,188300,151216,31383.33
CUST00335,Manya Grewal,Durgapur,West Bengal,556206,13-03-2022,Regular,1078,63,TRANS05568,07-05-2023,STORE0048,Online,Wallet,1,35000,6300,28700,PROD0017,Pepperfry Dining Set,Furniture,35000,1,5,523490,83979,270,25,60,1465700,1220765,58628
CUST00898,Kala Dara,Gurgaon,Haryana,935516,03-08-2022,At Risk,935,237,TRANS00687,08-05-2024,STORE0048,Online,UPI,5,150,52.5,97.5,PROD0008,Maggi Noodles 280g,Groceries,30,5,5,19500,3557.5,270,2,6,5150,3997.5,2575
CUST00070,Bhavya Mannan,Manali,Himachal Pradesh,935516,24-09-2023,At Risk,518,513,TRANS03864,02-09-2022,STORE0048,Online,Cash,4,1600,480,1120,PROD0031,Hot Wheels Track Set,Toys,400,4,2,514580,83515,270,2,5,9600,7520,4800
CUST01234,Jagvi Toor,Howrah,West Bengal,556206,23-11-2024,New,92,82,TRANS03395,10-02-2023,STORE0048,Online,UPI,4,20000,4400,15600,PROD0005,JBL Bluetooth Speaker,Electronics,5000,4,5,415000,75650,270,9,31,264950,215857.5,29438.89
